ID,DataRow ID,Labeled Data,Label,Created By,Project Name,Created At,Updated At,Seconds to Label,External ID,Agreement,Benchmark Agreement,Benchmark ID,Benchmark Reference ID,Dataset Name,Reviews,View Label
ck5z0gjh69t7q08900y9cxzyw,ck5yzhgv6binn0bo0436ihw6l,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F5c3070c2-f4dd-13d9-2d1a-e2b3acea6a7a-33.png?Expires=1581495142521&KeyName=labelbox-assets-key-1&Signature=h7E-Gm_vPJ6f9zZBZuXGOLKJNiU,"{""snake"":[{""geometry"":[{""x"":162,""y"":85},{""x"":230,""y"":85},{""x"":230,""y"":158},{""x"":162,""y"":158}]}]}",engineerzheyu@gmail.com,RVSS,1580284281000,1580284281000,4.151,33.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0gjh69t7q08900y9cxzyw
ck5z0gml29rhr0876bxxvzvxl,ck5yzhgv9bir70bo0473b6jej,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F85d25045-15a4-4b1a-cbef-2681d2b06467-65.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=t3WA7dx64uFPQ1GAiXZ3MNxRtKo,"{""snake"":[{""geometry"":[{""x"":66,""y"":83},{""x"":127,""y"":83},{""x"":127,""y"":150},{""x"":66,""y"":150}]}]}",engineerzheyu@gmail.com,RVSS,1580284286000,1580284286000,3.524,65.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0gml29rhr0876bxxvzvxl
ck5z0gs7o9n5a0776siqi06od,ck5yzhgvbbiur0bo0acjigu09,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fce2bd359-7bb8-182d-09ff-eb4ce43c22d3-97.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=sndx4vkB3eJYgw4gDA2ORpk6pGQ,"{""snake"":[{""geometry"":[{""x"":15,""y"":33},{""x"":126,""y"":33},{""x"":126,""y"":171},{""x"":15,""y"":171}]}],""background"":[{""geometry"":[{""x"":108,""y"":51},{""x"":239,""y"":51},{""x"":239,""y"":164},{""x"":108,""y"":164}]}]}",engineerzheyu@gmail.com,RVSS,1580284293000,1580284293000,6.155,97.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0gs7o9n5a0776siqi06od
ck5z0gx2f1nu20833a6dq1bv8,ck5yzhgvgbiyb0bo03yo37kuj,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F2d4064b7-ce5c-87a2-36e5-dd8dba24a0ae-129.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=r4gVYOzbR-z-IWBWt8RgopO0nvU,"{""llama"":[{""geometry"":[{""x"":158,""y"":34},{""x"":201,""y"":34},{""x"":201,""y"":80},{""x"":158,""y"":80}]}],""elephant"":[{""geometry"":[{""x"":59,""y"":25},{""x"":125,""y"":25},{""x"":125,""y"":82},{""x"":59,""y"":82}]}]}",engineerzheyu@gmail.com,RVSS,1580284299000,1580284299000,5.449,129.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0gx2f1nu20833a6dq1bv8
ck5z0h2581nvx08335nbx8h1n,ck5yzhgvibj1v0bo0cipofp37,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F43dbdb29-c113-b66f-42b9-e01198891843-162.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=RfCyjxoxNRIAE3Km6LSwbRq0dgM,"{""elephant"":[{""geometry"":[{""x"":120,""y"":49},{""x"":246,""y"":49},{""x"":246,""y"":190},{""x"":120,""y"":190}]}],""background"":[{""geometry"":[{""x"":257,""y"":88},{""x"":320,""y"":88},{""x"":320,""y"":147},{""x"":257,""y"":147}]}]}",engineerzheyu@gmail.com,RVSS,1580284306000,1580284322000,6.037,162.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0h2581nvx08335nbx8h1n
ck5z0hlh19nb00776ydsozb5t,ck5yzhgvlbj5f0bo0huxz9msi,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F529c89bd-2ecc-f058-9112-9001308d28ad-194.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=WDZMDnLA1NRvC_F4ruOUI-P7tFA,"{""elephant"":[{""geometry"":[{""x"":145,""y"":45},{""x"":296,""y"":45},{""x"":296,""y"":165},{""x"":145,""y"":165}]}]}",engineerzheyu@gmail.com,RVSS,1580284331000,1580284331000,6.214,194.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0hlh19nb00776ydsozb5t
ck5z0hpqp9vdg0700863oncyc,ck5yzhgvpbj8z0bo0a7biezqs,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Ff3aee2f8-fe51-016c-31fc-181613d24753-227.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=ml7bR0yz6RkHwy8i7irEXY80duw,"{""llama"":[{""geometry"":[{""x"":146,""y"":71},{""x"":208,""y"":71},{""x"":208,""y"":148},{""x"":146,""y"":148}]}]}",engineerzheyu@gmail.com,RVSS,1580284336000,1580284336000,5.054,227.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0hpqp9vdg0700863oncyc
ck5z0ht0p1kx6093213m9psci,ck5yzhgvrbjcj0bo0801l8pfv,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fc1c14abc-8c57-ca25-dd8d-3fcc22fe5433-259.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=gtC9jWlC0sa9ZmBdMFqVjnyncQo,"{""snake"":[{""geometry"":[{""x"":193,""y"":85},{""x"":260,""y"":85},{""x"":260,""y"":167},{""x"":193,""y"":167}]}]}",engineerzheyu@gmail.com,RVSS,1580284341000,1580284341000,3.941,259.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ht0p1kx6093213m9psci
ck5z0hwbf1kzv0932slewmkkw,ck5yzhgvtbjg30bo0g4td93va,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F163491a3-aff8-d49e-9b91-166100725bbf-291.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=CXMzl3t6PvmcRVos-raiGedF1t8,"{""snake"":[{""geometry"":[{""x"":138,""y"":69},{""x"":235,""y"":69},{""x"":235,""y"":177},{""x"":138,""y"":177}]}]}",engineerzheyu@gmail.com,RVSS,1580284345000,1580284345000,3.718,291.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0hwbf1kzv0932slewmkkw
ck5z0i2kl9rww08762xivlgma,ck5yzhgvwbjjn0bo0ccdxc5vh,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F29595338-46e7-2c98-8803-7781551698e6-323.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=XDLAZls1TBgyy1vcOe_GCT7MtEM,"{""elephant"":[{""geometry"":[{""x"":129,""y"":68},{""x"":216,""y"":68},{""x"":216,""y"":223},{""x"":129,""y"":223}]}]}",engineerzheyu@gmail.com,RVSS,1580284353000,1580284353000,7.619,323.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0i2kl9rww08762xivlgma
ck5z0icqg9vje07002h3fcfbg,ck5yzhgv1bikf0bo088rbfby7,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F6e933a05-038f-8f38-0564-3ecddce7c6a1-4.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=TrpCSeBlkaS0-8C_UR1f_ZzD7vs,"{""snake"":[{""geometry"":[{""x"":136,""y"":77},{""x"":218,""y"":77},{""x"":218,""y"":159},{""x"":136,""y"":159}]}]}",engineerzheyu@gmail.com,RVSS,1580284366000,1580284366000,3.478,4.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0icqg9vje07002h3fcfbg
ck5z0ihfpa7ue0956iqkhx15u,ck5yzhgv6binz0bo0hsys7ui7,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F57281a7b-c4c1-c72c-d11e-68c076b239a6-36.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=zHCyODLHDjYzz5F3ltPCeThnzHg,"{""snake"":[{""geometry"":[{""x"":0,""y"":67},{""x"":50,""y"":67},{""x"":50,""y"":160},{""x"":0,""y"":160}]}]}",engineerzheyu@gmail.com,RVSS,1580284372000,1580284372000,5.461,36.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ihfpa7ue0956iqkhx15u
ck5z0iqd2a7xd0956x0fzfufn,ck5yzhgv9birj0bo0d4284ox6,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F4796e528-c4c5-ecfe-e463-41e802418241-68.png?Expires=1581495142522&KeyName=labelbox-assets-key-1&Signature=xG-3RxBr9B9ux2PzoM8xFFT7CQU,"{""snake"":[{""geometry"":[{""x"":144,""y"":100},{""x"":194,""y"":100},{""x"":194,""y"":149},{""x"":144,""y"":149}]}],""background"":[{""geometry"":[{""x"":113,""y"":51},{""x"":164,""y"":51},{""x"":164,""y"":95},{""x"":113,""y"":95}]}]}",engineerzheyu@gmail.com,RVSS,1580284384000,1580284384000,11.096,68.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0iqd2a7xd0956x0fzfufn
ck5z0itfma7yd0956j3cjrmge,ck5yzhgvcbiv30bo0gricehi5,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F4b98dbc6-77c1-54b9-c4fd-33befb16777f-100.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=YwhLNIMZXFhelDv5E0OZI3XMJ6w,"{""snake"":[{""geometry"":[{""x"":91,""y"":65},{""x"":141,""y"":65},{""x"":141,""y"":126},{""x"":91,""y"":126}]}]}",engineerzheyu@gmail.com,RVSS,1580284388000,1580284388000,3.631,100.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0itfma7yd0956j3cjrmge
ck5z0iyih9nq90776ot9zoki9,ck5yzhgvgbiyn0bo01z6c73sx,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Ff7316180-98d7-31c2-57e3-5c462f339994-132.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=cenumM93QHGKUNe9T3WDBLelmiM,"{""elephant"":[{""geometry"":[{""x"":37,""y"":84},{""x"":123,""y"":84},{""x"":123,""y"":142},{""x"":37,""y"":142}]}],""background"":[{""geometry"":[{""x"":153,""y"":161},{""x"":226,""y"":161},{""x"":226,""y"":211},{""x"":153,""y"":211}]}]}",engineerzheyu@gmail.com,RVSS,1580284394000,1580284394000,6.112,132.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0iyih9nq90776ot9zoki9
ck5z0j63o9nsh0776xmgt993w,ck5yzhgvjbj270bo0607ffp2w,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F569d2e62-dd85-c661-013e-fde1815db3a8-165.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=A-008xnrMJOohRsZh3TE4hF5HhM,"{""llama"":[{""geometry"":[{""x"":142,""y"":78},{""x"":200,""y"":78},{""x"":200,""y"":151},{""x"":142,""y"":151}]}],""elephant"":[{""geometry"":[{""x"":212,""y"":98},{""x"":258,""y"":98},{""x"":258,""y"":138},{""x"":212,""y"":138}]}],""background"":[{""geometry"":[{""x"":19,""y"":65},{""x"":101,""y"":65},{""x"":101,""y"":145},{""x"":19,""y"":145}]}]}",engineerzheyu@gmail.com,RVSS,1580284404000,1580284404000,9.365,165.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0j63o9nsh0776xmgt993w
ck5z0ja4o9s8b0876q0m7nz1e,ck5yzhgvlbj5r0bo08eoydy8w,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fba3d8757-4804-1362-53ec-bd67115a7c48-197.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=RqMIT8VyLfCmC-UB6D9CUQH6P7I,"{""llama"":[{""geometry"":[{""x"":167,""y"":101},{""x"":242,""y"":101},{""x"":242,""y"":187},{""x"":167,""y"":187}]}]}",engineerzheyu@gmail.com,RVSS,1580284409000,1580284409000,4.726,197.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ja4o9s8b0876q0m7nz1e
ck5z0jes11lfz0932i92hvt73,ck5yzhgvpbj9b0bo0cjqy18z0,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F4d59328c-1927-26c9-a2b0-83c3fd49ec66-230.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=jY3qaiE-1wWtnCR3GXj5MJpemd4,Skip,engineerzheyu@gmail.com,RVSS,1580284415000,1580284415000,5.455,230.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0jes11lfz0932i92hvt73
ck5z0jlyl9sc508766y7heplm,ck5yzhgvrbjcv0bo0el1e029m,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fd6c4c4aa-5fc3-8743-fb59-38be02cb7776-262.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=lNhh7jNwdi7OxNZkgDDVpt6btRM,"{""snake"":[{""geometry"":[{""x"":105,""y"":68},{""x"":207,""y"":68},{""x"":207,""y"":172},{""x"":105,""y"":172}]}],""llama"":[{""geometry"":[{""x"":13,""y"":94},{""x"":51,""y"":94},{""x"":51,""y"":136},{""x"":13,""y"":136}]}],""elephant"":[{""geometry"":[{""x"":197,""y"":95},{""x"":253,""y"":95},{""x"":253,""y"":135},{""x"":197,""y"":135}]}]}",engineerzheyu@gmail.com,RVSS,1580284425000,1580284425000,8.799,262.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0jlyl9sc508766y7heplm
ck5z0jrke1z6r0842s1u9gmgg,ck5yzhgvtbjgf0bo02wgqgk8i,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F0af6147c-c7cc-f684-a765-08e6eb882685-294.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=uPEls7JmwqAe4ch0_ajqTyAAnOs,"{""snake"":[{""geometry"":[{""x"":66,""y"":57},{""x"":169,""y"":57},{""x"":169,""y"":178},{""x"":66,""y"":178}]}],""background"":[{""geometry"":[{""x"":153,""y"":43},{""x"":302,""y"":43},{""x"":302,""y"":171},{""x"":153,""y"":171}]}]}",engineerzheyu@gmail.com,RVSS,1580284432000,1580284432000,6.77,294.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0jrke1z6r0842s1u9gmgg
ck5z0jvlq9u5d08901rb6a8j9,ck5yzhgvwbjjz0bo0387x0ly0,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F7e731ed0-e329-a165-c11c-bc58ad1d3689-326.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=J3BM17kKo7pDEj8vAjyY-XLvnD4,"{""snake"":[{""geometry"":[{""x"":139,""y"":116},{""x"":215,""y"":116},{""x"":215,""y"":203},{""x"":139,""y"":203}]}]}",engineerzheyu@gmail.com,RVSS,1580284437000,1580284437000,4.725,326.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0jvlq9u5d08901rb6a8j9
ck5z0jz5j1om00833rw5q7hbb,ck5yzhgv2bikr0bo0hevggl3m,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F59496270-8dfe-ed2f-596b-0b5b7ebf62c1-7.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=xUt9vDJ1zcSuB9kxwPpdENUAojE,"{""snake"":[{""geometry"":[{""x"":101,""y"":56},{""x"":225,""y"":56},{""x"":225,""y"":178},{""x"":101,""y"":178}]}]}",engineerzheyu@gmail.com,RVSS,1580284442000,1580284442000,4.301,7.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0jz5j1om00833rw5q7hbb
ck5z0k55v1onu0833duowo7fw,ck5yzhgv6biob0bo00852gu52,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F1b26e4d8-f6d6-56c7-9bed-6121a03f8586-39.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=oHH9ltWCh88qUYiMtrK2WAxw7hk,"{""snake"":[{""geometry"":[{""x"":81,""y"":74},{""x"":160,""y"":74},{""x"":160,""y"":155},{""x"":81,""y"":155}]}]}",engineerzheyu@gmail.com,RVSS,1580284450000,1580284450000,7.293,39.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0k55v1onu0833duowo7fw
ck5z0k9w69sj00876gduivq1k,ck5yzhgv9birv0bo0dn6k46sf,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F6bbca217-4a9f-56a7-b03e-4a1cf6115196-71.png?Expires=1581495142523&KeyName=labelbox-assets-key-1&Signature=C-VMyWz3KR3DdcoUBI9V3ON_h0g,"{""snake"":[{""geometry"":[{""x"":130,""y"":125},{""x"":192,""y"":125},{""x"":192,""y"":185},{""x"":130,""y"":185}]}],""background"":[{""geometry"":[{""x"":265,""y"":167},{""x"":319,""y"":167},{""x"":319,""y"":224},{""x"":265,""y"":224}]}]}",engineerzheyu@gmail.com,RVSS,1580284456000,1580284456000,5.644,71.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0k9w69sj00876gduivq1k
ck5z0kd5ia8d50956t0dm8bd2,ck5yzhgvcbivf0bo09n3dhmr9,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F9028be74-d27b-bd1e-d3b2-64da5f9ad64b-103.png?Expires=1581495142524&KeyName=labelbox-assets-key-1&Signature=DYt6aRh-ZKOqL7dSsAnqlA_gSoQ,"{""snake"":[{""geometry"":[{""x"":104,""y"":110},{""x"":188,""y"":110},{""x"":188,""y"":191},{""x"":104,""y"":191}]}]}",engineerzheyu@gmail.com,RVSS,1580284460000,1580284460000,3.873,103.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0kd5ia8d50956t0dm8bd2
ck5z0ki1e9o480776vtnjgyvh,ck5yzhgvgbiyz0bo06d8n6is8,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F1beec520-ae26-a7e0-f832-62958f4f7c69-135.png?Expires=1581495142525&KeyName=labelbox-assets-key-1&Signature=cjFpmufUYRS2a1vfJkpEKETbTdo,"{""elephant"":[{""geometry"":[{""x"":139,""y"":113},{""x"":235,""y"":113},{""x"":235,""y"":195},{""x"":139,""y"":195}]}],""background"":[{""geometry"":[{""x"":256,""y"":103},{""x"":304,""y"":103},{""x"":304,""y"":158},{""x"":256,""y"":158}]}]}",engineerzheyu@gmail.com,RVSS,1580284466000,1580284466000,5.85,135.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ki1e9o480776vtnjgyvh
ck5z0kohj1lq8093288kcvmxs,ck5yzhgvjbj2j0bo0ccm03kkj,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F643d1270-ed18-23bc-397f-7f181e3ff66a-168.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=hedimBhvPUYG6rNhM9ZTL25mEco,"{""llama"":[{""geometry"":[{""x"":55,""y"":33},{""x"":149,""y"":33},{""x"":149,""y"":175},{""x"":55,""y"":175}]}],""background"":[{""geometry"":[{""x"":183,""y"":6},{""x"":267,""y"":6},{""x"":267,""y"":101},{""x"":183,""y"":101}]}]}",engineerzheyu@gmail.com,RVSS,1580284475000,1580284475000,7.82,168.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0kohj1lq8093288kcvmxs
ck5z0kynha8ja09569ky29f65,ck5yzhgvlbj630bo0g4lu6qoc,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F7f17d350-485d-604a-b688-9f6646b97db4-200.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=LyqrPx7eGEGjGM0wm1G4D6LT4C0,"{""llama"":[{""geometry"":[{""x"":177,""y"":39},{""x"":263,""y"":39},{""x"":263,""y"":144},{""x"":177,""y"":144}]}],""background"":[{""geometry"":[{""x"":133,""y"":0},{""x"":197,""y"":0},{""x"":197,""y"":64},{""x"":133,""y"":64}]}]}",engineerzheyu@gmail.com,RVSS,1580284488000,1580284488000,12.686,200.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0kynha8ja09569ky29f65
ck5z0l5d51oww0833ewj3lzzw,ck5yzhgvpbj9n0bo0bru5erq4,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F6d7d9e2b-683e-6aba-a168-4531ead9385f-233.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=HIHoSRFjvnpxBRgnTEbdbqH8ZF4,"{""snake"":[{""geometry"":[{""x"":11,""y"":102},{""x"":51,""y"":102},{""x"":51,""y"":142},{""x"":11,""y"":142}]}],""elephant"":[{""geometry"":[{""x"":142,""y"":69},{""x"":277,""y"":69},{""x"":277,""y"":155},{""x"":142,""y"":155}]}]}",engineerzheyu@gmail.com,RVSS,1580284496000,1580284496000,8.227,233.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0l5d51oww0833ewj3lzzw
ck5z0l8q31lux0932saivhjl2,ck5yzhgvrbjd70bo0fszf5534,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F83ce2d5f-f845-e61b-8112-89a3d59f16b7-265.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=G1WAYwTlv6h925uI6Erix3RzI-c,"{""snake"":[{""geometry"":[{""x"":97,""y"":79},{""x"":174,""y"":79},{""x"":174,""y"":157},{""x"":97,""y"":157}]}]}",engineerzheyu@gmail.com,RVSS,1580284501000,1580284501000,3.98,265.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0l8q31lux0932saivhjl2
ck5z0lhyb9svq0876mtb1duih,ck5yzhgvtbjgr0bo06se9cycl,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F69994911-8c5f-26d0-39d1-3cc7c1cd18bd-297.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=KsMpjpvyBRHmoUfn4wdNNa5XXU4,"{""snake"":[{""geometry"":[{""x"":283,""y"":66},{""x"":320,""y"":66},{""x"":320,""y"":140},{""x"":283,""y"":140}]}],""llama"":[{""geometry"":[{""x"":114,""y"":24},{""x"":218,""y"":24},{""x"":218,""y"":181},{""x"":114,""y"":181}]}],""background"":[{""geometry"":[{""x"":218,""y"":46},{""x"":284,""y"":46},{""x"":284,""y"":95},{""x"":218,""y"":95}]}]}",engineerzheyu@gmail.com,RVSS,1580284513000,1580284513000,11.457,297.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0lhyb9svq0876mtb1duih
ck5z0lnvr1zqh0842c5g6ijof,ck5yzhgvxbjkb0bo0hll37tv8,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F6cf36041-1396-dd5d-270f-555f205b8e54-329.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=XCvnhQB0jEPDEe4eU7jhegVKFK0,"{""snake"":[{""geometry"":[{""x"":180,""y"":104},{""x"":257,""y"":104},{""x"":257,""y"":185},{""x"":180,""y"":185}]}]}",engineerzheyu@gmail.com,RVSS,1580284520000,1580284520000,6.256,329.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0lnvr1zqh0842c5g6ijof
ck5z0ls9s1zs70842685kvln3,ck5yzhgv4bil30bo003pr3c5d,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fdb9f33ea-41b8-128d-305d-f4da8a55f27d-10.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=Ee5tTCxT2yA5S2_7IKmGzLeI67Q,"{""snake"":[{""geometry"":[{""x"":67,""y"":95},{""x"":115,""y"":95},{""x"":115,""y"":140},{""x"":67,""y"":140}]}]}",engineerzheyu@gmail.com,RVSS,1580284526000,1580284526000,5.195,10.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0ls9s1zs70842685kvln3
ck5z0lvis1zud0842z97vifzm,ck5yzhgv7bion0bo0ewhb0z2x,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F7433570f-5506-8962-ce2c-9b8afac72740-42.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=-kyfjjOrijYfvg9sDMGi-qnObEs,"{""snake"":[{""geometry"":[{""x"":232,""y"":72},{""x"":317,""y"":72},{""x"":317,""y"":166},{""x"":232,""y"":166}]}]}",engineerzheyu@gmail.com,RVSS,1580284530000,1580284530000,3.904,42.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0lvis1zud0842z97vifzm
ck5z0lyjx1p7508338tiwpng5,ck5yzhgv9bis70bo02c920lre,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2Fbe9a2307-9524-95fd-fd12-0cc9e2df0f5e-74.png?Expires=1581495142526&KeyName=labelbox-assets-key-1&Signature=dgxYg6iImojEUtPDgYUPZ1ymkdM,"{""snake"":[{""geometry"":[{""x"":94,""y"":70},{""x"":182,""y"":70},{""x"":182,""y"":149},{""x"":94,""y"":149}]}]}",engineerzheyu@gmail.com,RVSS,1580284534000,1580284534000,3.443,74.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0lyjx1p7508338tiwpng5
ck5z0m1ek1zvy0842nwizlapl,ck5yzhgvebivr0bo07w9d8iuu,https://storage.labelbox.com/ck5d7ysbcnisd09526c5wgvze%2F266eb77b-9102-d98d-e48d-7cc40d53211a-106.png?Expires=1581495142527&KeyName=labelbox-assets-key-1&Signature=jZIG2z8JlsbPH9L4UWcz08h3PGw,Skip,engineerzheyu@gmail.com,RVSS,1580284538000,1580284538000,3.385,106.png,,,,,dset02,[],https://image-segmentation-v4.labelbox.com?project=ck5x7q9svghzx0890o69wodeq&label=ck5z0m1ek1zvy0842nwizlapl
